date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:52:13	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=mcj5whw75y1vj7ty8flzaydutza9kv	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-map3e96.html	(from https://cevendrell.com/travel-map)
21:52:14	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=zewddfkpl66jy1knfaj35xbntqi45b	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-map0115.html	(from https://cevendrell.com/travel-map)
21:52:15	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=x48vi8bv692elpxn93k5n87p4nwnjw	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-map5dcc.html	(from https://cevendrell.com/travel-map)
21:52:16	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=tl2rtk4k76b92t3g7r94mkh3bh0cc1	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-mapf4a9.html	(from https://cevendrell.com/travel-map)
21:52:17	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=z7rrvis7dxka5lueldmqqjgatjazdt	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-map7770.html	(from https://cevendrell.com/travel-map)
21:52:18	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=by7d00kccx6g35hwelj544yl92t7cb	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-map4cab.html	(from https://cevendrell.com/travel-map)
21:52:19	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=g3u2q05jm0mg4ndzuvwfbnhle5q9ek	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-map97ad.html	(from https://cevendrell.com/travel-map)
21:52:20	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=73q01e2ozccpw7kdk6xlummdt7bbgw	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-map49f9.html	(from https://cevendrell.com/travel-map)
21:52:21	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=0soxguzwvtuqojvku1fuhfkp423bbd	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-map0d35.html	(from https://cevendrell.com/travel-map)
21:52:22	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=cho401aqpecxkevpe4i8xl3a28e0zt	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-map02b1.html	(from https://cevendrell.com/travel-map)
21:52:23	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=47vfq7p5k8vcppwadk7x41gz339ztp	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-map84c1.html	(from https://cevendrell.com/travel-map)
21:52:24	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=mu9u9krk7tmjzyxsnivh6cgdcximq1	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-map97ba.html	(from https://cevendrell.com/travel-map)
21:52:25	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=tfvhifsbmdm94cavitarenpq5doilx	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-mapcec8.html	(from https://cevendrell.com/travel-map)
21:52:26	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=52wvgqiiqrxjodik550atpth7vt3al	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-map6764.html	(from https://cevendrell.com/travel-map)
21:52:27	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=hq3afroy4umycl3u13r47jsjnrkr19	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-map7f93.html	(from https://cevendrell.com/travel-map)
21:52:28	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=e1vdfn3newgckzdl0qy8whcm13mxec	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-map0b95.html	(from https://cevendrell.com/travel-map)
21:52:29	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=rlpob12s6ezmnw491wa5kq2tinke2p	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-mapb9d5.html	(from https://cevendrell.com/travel-map)
21:52:30	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=xx35iytig11r3bda5b3z3rtfgyk8y9	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-mapeb74.html	(from https://cevendrell.com/travel-map)
21:52:31	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=ycmz15818ezu1dwr02f41r9myd792x	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-mapf59c.html	(from https://cevendrell.com/travel-map)
21:52:32	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=8m1n64tq5jl614b2l2822vlmedyqee	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-mapa938.html	(from https://cevendrell.com/travel-map)
21:52:33	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=ptjjgvlslqcpt6q0oy0wy88g9j3tkh	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-map4f1a.html	(from https://cevendrell.com/travel-map)
21:52:34	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=i9rae3p6dgwe0xv9du2eu5nxop56wb	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-map83f2.html	(from https://cevendrell.com/travel-map)
21:52:35	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=5ssprv4cgv0k4pypwmknk5hkxsmq4h	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-map741e.html	(from https://cevendrell.com/travel-map)
21:52:36	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=bex3109undw2cvumlxd5lexfbgb8dg	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-map85c3.html	(from https://cevendrell.com/travel-map)
21:52:37	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=3ho8viilaptckpm0uvpgd6du7tdhzw	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-map398f.html	(from https://cevendrell.com/travel-map)
21:52:38	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=2bd62mixamrf0f6s0wezloo3lluiu6	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-map63f0.html	(from https://cevendrell.com/travel-map)
21:52:39	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=xgp3ou3jsdyvvie03jubu5bxnz2y98	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-map287e.html	(from https://cevendrell.com/travel-map)
21:52:40	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=7m7piqvlubvy3z3mrtuhx8t0j9omvk	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-mapa16a.html	(from https://cevendrell.com/travel-map)
21:52:41	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=ogxmxsyy3vljtx4x8jgdc44ridoiqc	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-map0f9a.html	(from https://cevendrell.com/travel-map)
21:52:42	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=dn37o37878u84oydhl0170mpieqgpv	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-map5341.html	(from https://cevendrell.com/travel-map)
21:52:43	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=2gedx4no2sv8k8cpb7ovnvo35tk5hl	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-mapb0e1.html	(from https://cevendrell.com/travel-map)
21:52:44	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=dbf5n27mydksvzkqy9vmidsqz1te94	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-map2510.html	(from https://cevendrell.com/travel-map)
21:52:45	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=k4m9v5ihlixfumh5hqpo50afdojdyh	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-map5197.html	(from https://cevendrell.com/travel-map)
21:52:46	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=muwol00ic1byvlfymbsbva45xlhoht	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-mape2d3.html	(from https://cevendrell.com/travel-map)
21:52:47	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=p33nytc17q0pys4a1ayxwbmvla0p68	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-map54e3.html	(from https://cevendrell.com/travel-map)
21:52:48	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=mqrffial22ip7sz2ye5xf9dykjl8er	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-map9da0.html	(from https://cevendrell.com/travel-map)
21:52:49	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=j3v8n2613cfc0bt1v7i3geupubzb29	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-map5dd7.html	(from https://cevendrell.com/travel-map)
21:52:50	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=c1az27l3lgyswtkvtmhk1n8u2lqwww	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-map36e6.html	(from https://cevendrell.com/travel-map)
21:52:51	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=ua9x2zj5bddd3fpk006js85k586u48	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-map9470.html	(from https://cevendrell.com/travel-map)
21:52:52	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=apsyjm7h2r5nurug96evhdz32ci12p	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-map1547.html	(from https://cevendrell.com/travel-map)
21:52:53	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=qy9e954wq55i9dlg3v5lcocpa6b6di	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-map7e1f.html	(from https://cevendrell.com/travel-map)
21:52:54	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=2eanra66bvut1xyokuar4pfcy50f8i	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-map9a08.html	(from https://cevendrell.com/travel-map)
21:52:55	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=7aemi2j96vjrufyf0nm7ot8pp6d0ty	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-mapdef5.html	(from https://cevendrell.com/travel-map)
21:52:56	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=qantccojo7kxaz8omqakhj6dc55hop	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-map7c8d.html	(from https://cevendrell.com/travel-map)
21:52:57	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=5pggpdzv1jpbw4dyf4wcgdirb43ay5	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-map8aec.html	(from https://cevendrell.com/travel-map)
21:52:58	0/-1	---M--	302	error ('')			https://cevendrell.com/new-folder	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/new-folder.86.delayed	(from https://cevendrell.com/volunteering)
21:52:58	0/-1	---M--	302	error ('')			https://cevendrell.com/photography	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/photography.87.delayed	(from https://cevendrell.com/volunteering)
21:52:58	0/-1	---M--	302	error ('')			https://cevendrell.com/tech	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/tech.88.delayed	(from https://cevendrell.com/volunteering)
21:52:58	0/-1	---M--	302	error ('')			https://cevendrell.com/new-folder	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/new-folder.89.delayed	(from https://cevendrell.com/gallery)
21:52:58	0/-1	---M--	302	error ('')			https://cevendrell.com/photography	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/photography.8a.delayed	(from https://cevendrell.com/gallery)
21:52:58	0/-1	---M--	302	error ('')			https://cevendrell.com/tech	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/tech.8b.delayed	(from https://cevendrell.com/gallery)
21:52:58	685876/685876	---M-Z	200	added ('OK')	text/html	etag:W/%2260cccf81f3a97ad1b33e89a160e0af07%22	https://cevendrell.com/travel-map?itemId=dx68tpn66f0psd8fej1d00dbe2dfvo	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/travel-mapb33b.html	(from https://cevendrell.com/travel-map)
21:52:58	244827/244827	---MCZ	200	added ('OK')	text/html	etag:W/%22038caec37ed14062d8eac48cd9806f9e--gzip%22	https://cevendrell.com/gallery?itemId=ogf1mifrf3c6d3u1a2ql978txco7uu	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/gallery029b.html	(from https://cevendrell.com/gallery)
21:53:00	244827/244827	---M-Z	200	added ('OK')	text/html	etag:W/%22038caec37ed14062d8eac48cd9806f9e%22	https://cevendrell.com/gallery?itemId=ofara1pouk6djdzrjskqht40iz7e35	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/gallery724b.html	(from https://cevendrell.com/gallery)
21:53:01	244827/244827	---M-Z	200	added ('OK')	text/html	etag:W/%22038caec37ed14062d8eac48cd9806f9e%22	https://cevendrell.com/gallery?itemId=0dfyg64j10j9ueoag6nzjwia3g77e6	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/gallery5f0b.html	(from https://cevendrell.com/gallery)
21:53:02	244827/244827	---M-Z	200	added ('OK')	text/html	etag:W/%22038caec37ed14062d8eac48cd9806f9e%22	https://cevendrell.com/gallery?itemId=jzrpmun5paetjs271qenqil1lgyxea	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/gallery0396.html	(from https://cevendrell.com/gallery)
21:53:03	244827/244827	---M-Z	200	added ('OK')	text/html	etag:W/%22038caec37ed14062d8eac48cd9806f9e%22	https://cevendrell.com/gallery?itemId=8x71zvs6yqpw68spbd7nl6g35moqid	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/gallery02b5.html	(from https://cevendrell.com/gallery)
21:53:04	244827/244827	---M-Z	200	added ('OK')	text/html	etag:W/%22038caec37ed14062d8eac48cd9806f9e%22	https://cevendrell.com/gallery?itemId=ewtp93rakb6rktb43pitta2rg12wzh	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/galleryaa2c.html	(from https://cevendrell.com/gallery)
21:53:05	244827/244827	---M-Z	200	added ('OK')	text/html	etag:W/%22038caec37ed14062d8eac48cd9806f9e%22	https://cevendrell.com/gallery?itemId=x5v0kxw4g79whypstytk5ca8c4nmf7	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/galleryfc23.html	(from https://cevendrell.com/gallery)
21:53:06	244827/244827	---M-Z	200	added ('OK')	text/html	etag:W/%22038caec37ed14062d8eac48cd9806f9e%22	https://cevendrell.com/gallery?itemId=uqsdm7vmdvs2s1r20jn7h390kble2w	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/galleryd3a3.html	(from https://cevendrell.com/gallery)
21:53:07	244827/244827	---M-Z	200	added ('OK')	text/html	etag:W/%22038caec37ed14062d8eac48cd9806f9e%22	https://cevendrell.com/gallery?itemId=7g50szxrh41i99z2sjzuds9111zm9a	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/gallery9955.html	(from https://cevendrell.com/gallery)
21:53:08	244827/244827	---M-Z	200	added ('OK')	text/html	etag:W/%22038caec37ed14062d8eac48cd9806f9e%22	https://cevendrell.com/gallery?itemId=qpc6y886cv5aosuqm4el5nth9w8gb4	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/galleryef37.html	(from https://cevendrell.com/gallery)
21:53:09	244827/244827	---M-Z	200	added ('OK')	text/html	etag:W/%22038caec37ed14062d8eac48cd9806f9e%22	https://cevendrell.com/gallery?itemId=err9f9e2lmt0qew72n2imij7kxkuwj	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/gallery67cd.html	(from https://cevendrell.com/gallery)
21:53:10	244827/244827	---M-Z	200	added ('OK')	text/html	etag:W/%22038caec37ed14062d8eac48cd9806f9e%22	https://cevendrell.com/gallery?itemId=atoylnv8nfnc1jyslyh2kgjzneejzh	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/galleryddce.html	(from https://cevendrell.com/gallery)
21:53:11	244827/244827	---M-Z	200	added ('OK')	text/html	etag:W/%22038caec37ed14062d8eac48cd9806f9e%22	https://cevendrell.com/gallery?itemId=0e468donu16olmtpjbrn5tojs6flmc	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/gallery3652.html	(from https://cevendrell.com/gallery)
21:53:12	244827/244827	---M-Z	200	added ('OK')	text/html	etag:W/%22038caec37ed14062d8eac48cd9806f9e%22	https://cevendrell.com/gallery?itemId=srjwwh3jqeytndamd9g8tv9hqxugju	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/galleryb576.html	(from https://cevendrell.com/gallery)
21:53:13	244827/244827	---M-Z	200	added ('OK')	text/html	etag:W/%22038caec37ed14062d8eac48cd9806f9e%22	https://cevendrell.com/gallery?itemId=gyt6p4kplbzo3vuvk80gvnhnmz3pp5	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/galleryf6ce.html	(from https://cevendrell.com/gallery)
21:53:14	244827/244827	---M-Z	200	added ('OK')	text/html	etag:W/%22038caec37ed14062d8eac48cd9806f9e%22	https://cevendrell.com/gallery?itemId=jji6ftj7s180lhcooxltpy6ds0qowk	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/gallery73c3.html	(from https://cevendrell.com/gallery)
21:53:15	244827/244827	---M-Z	200	added ('OK')	text/html	etag:W/%22038caec37ed14062d8eac48cd9806f9e%22	https://cevendrell.com/gallery?itemId=vusdx82p3jj3pgnl4a5ehw3cc9szol	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/gallery71f1.html	(from https://cevendrell.com/gallery)
21:53:16	244827/244827	---M-Z	200	added ('OK')	text/html	etag:W/%22038caec37ed14062d8eac48cd9806f9e%22	https://cevendrell.com/gallery?itemId=bckn0elj4g842lymyrbnrpjtw1qwro	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/gallerya171.html	(from https://cevendrell.com/gallery)
21:53:17	244827/244827	---M-Z	200	added ('OK')	text/html	etag:W/%22038caec37ed14062d8eac48cd9806f9e%22	https://cevendrell.com/gallery?itemId=a40kwxsmkdqorpflxre2c2nzo3e49l	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/gallery7e71.html	(from https://cevendrell.com/gallery)
21:53:18	244827/244827	---M-Z	200	added ('OK')	text/html	etag:W/%22038caec37ed14062d8eac48cd9806f9e%22	https://cevendrell.com/gallery?itemId=1eog2tni4x1zila2eo8ekhpodozw9o	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/gallery2400.html	(from https://cevendrell.com/gallery)
21:53:19	244827/244827	---M-Z	200	added ('OK')	text/html	etag:W/%22038caec37ed14062d8eac48cd9806f9e%22	https://cevendrell.com/gallery?itemId=pj1xoxu8et6wsu09udns049vyn5i5u	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/gallerye7cd.html	(from https://cevendrell.com/gallery)
21:53:20	244827/244827	---M-Z	200	added ('OK')	text/html	etag:W/%22038caec37ed14062d8eac48cd9806f9e%22	https://cevendrell.com/gallery?itemId=5h1578lkrt5xdkvwqjno9ucunj5g3q	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/galleryba54.html	(from https://cevendrell.com/gallery)
21:53:21	244827/244827	---M-Z	200	added ('OK')	text/html	etag:W/%22038caec37ed14062d8eac48cd9806f9e%22	https://cevendrell.com/gallery?itemId=jcz5clmxub6gx41b2oprex306vo2iy	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/gallery3106.html	(from https://cevendrell.com/gallery)
21:53:22	244827/244827	---M-Z	200	added ('OK')	text/html	etag:W/%22038caec37ed14062d8eac48cd9806f9e%22	https://cevendrell.com/gallery?itemId=biwks14pqwud8n3ifq890szkcfq9rg	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/gallery400f.html	(from https://cevendrell.com/gallery)
21:53:23	0/-1	---M--	302	error ('')			https://cevendrell.com/new-folder	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/new-folder.a5.delayed	(from https://cevendrell.com/northern-lights)
21:53:23	0/-1	---M--	302	error ('')			https://cevendrell.com/photography	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/photography.a6.delayed	(from https://cevendrell.com/northern-lights)
21:53:23	0/-1	---M--	302	error ('')			https://cevendrell.com/tech	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/tech.a7.delayed	(from https://cevendrell.com/northern-lights)
21:53:23	244827/244827	---M-Z	200	added ('OK')	text/html	etag:W/%22038caec37ed14062d8eac48cd9806f9e%22	https://cevendrell.com/gallery?itemId=xdhhene74ci7l1j7ghrbyg8jxupifh	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/gallery5899.html	(from https://cevendrell.com/gallery)
21:53:23	182838/182838	---M-Z	200	added ('OK')	text/html	etag:W/%2204628ce376056dff3b5cfcb7e58571e1%22	https://cevendrell.com/northern-lights?itemId=j7yf23837xpdgx3784v1w76w1toj3i	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/northern-lights8535.html	(from https://cevendrell.com/northern-lights)
21:53:24	182838/182838	---M-Z	200	added ('OK')	text/html	etag:W/%2204628ce376056dff3b5cfcb7e58571e1%22	https://cevendrell.com/northern-lights?itemId=aq865oi4hrnack0mmzgb3qrwi71sqw	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/northern-lightsf703.html	(from https://cevendrell.com/northern-lights)
21:53:26	182838/182838	---M-Z	200	added ('OK')	text/html	etag:W/%2204628ce376056dff3b5cfcb7e58571e1%22	https://cevendrell.com/northern-lights?itemId=tuawt93brhdeq6kaxi1q83216ikd0x	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/northern-lights58ea.html	(from https://cevendrell.com/northern-lights)
21:53:27	182838/182838	---M-Z	200	added ('OK')	text/html	etag:W/%2204628ce376056dff3b5cfcb7e58571e1%22	https://cevendrell.com/northern-lights?itemId=44hlfexyto0q2i8frps61n3r5z7zjf	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/northern-lights6c3c.html	(from https://cevendrell.com/northern-lights)
21:53:28	182838/182838	---M-Z	200	added ('OK')	text/html	etag:W/%2204628ce376056dff3b5cfcb7e58571e1%22	https://cevendrell.com/northern-lights?itemId=k2xb3n3gcjwp3eadhxqpdz2hxk7ahm	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/northern-lightsf8dd.html	(from https://cevendrell.com/northern-lights)
21:53:29	182838/182838	---M-Z	200	added ('OK')	text/html	etag:W/%2204628ce376056dff3b5cfcb7e58571e1%22	https://cevendrell.com/northern-lights?itemId=w79ezcnybopzy6sy464sxjqehkfa0l	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/northern-lights0a8f.html	(from https://cevendrell.com/northern-lights)
21:53:30	182838/182838	---M-Z	200	added ('OK')	text/html	etag:W/%2204628ce376056dff3b5cfcb7e58571e1%22	https://cevendrell.com/northern-lights?itemId=agnfdagyglo7zh3twv26gaxg7ounn0	/Users/cvendrell/Desktop/cevendrell-clone/cevendrell.com/northern-lights573d.html	(from https://cevendrell.com/northern-lights)
